2.325770111083984375e+02,-3.312419509887695312e+01,2.243264198303222656e+01,3.508238554000854492e+00,-1.944514846801757812e+01,-9.049947261810302734e-01,-3.119978713989257812e+01,1.663263702392578125e+01,1.435388278961181641e+01,-2.276086807250976562e+01,-3.216787719726562500e+01,-5.796884536743164062e+00,-4.725615310668945312e+01,-1.235053157806396484e+01,9.447064399719238281e+00,-2.331689596176147461e+00,-1.709039688110351562e+01,-1.309497737884521484e+01,-2.325826168060302734e+00,-5.396382808685302734e+00,-4.023331642150878906e+00,7.890995502471923828e+00,1.911043930053710938e+01,-4.582551574707031250e+01,-2.929383516311645508e+00,1.456891155242919922e+01,5.147184753417968750e+01,1.817181777954101562e+01,-2.013765144348144531e+01,-1.692728042602539062e+01,-1.047419357299804688e+01,-8.270801544189453125e+00,-1.082938671112060547e+01,8.554395437240600586e-01,-1.385888195037841797e+01,-4.946879386901855469e+00,-2.899669647216796875e+01,-1.458845424652099609e+01,-9.943204879760742188e+00,2.596195411682128906e+01
2.456529388427734375e+02,-1.694405746459960938e+01,1.667682838439941406e+01,-1.502567577362060547e+01,-1.680859184265136719e+01,-6.190796852111816406e+00,-3.896747589111328125e+01,-3.020759344100952148e+00,1.959208297729492188e+01,-7.804454326629638672e+00,-1.800548362731933594e+01,-1.848727416992187500e+01,-4.594684982299804688e+01,-1.345567989349365234e+01,1.056169986724853516e+01,-1.282579135894775391e+01,-2.249007415771484375e+01,7.092516422271728516e+00,7.165293693542480469e+00,-3.263427257537841797e+00,8.837201595306396484e-01,-1.515555191040039062e+01,6.363933086395263672e+00,-1.775142097473144531e+01,5.150475025177001953e+00,2.725818634033203125e+01,3.519712066650390625e+01,2.980636215209960938e+01,-2.940262794494628906e+01,-2.008830070495605469e+00,-3.367539596557617188e+01,2.506350517272949219e+00,-5.527479648590087891e+00,-2.264100646972656250e+01,-3.696786761283874512e-01,2.377557039260864258e+00,-3.376157379150390625e+01,-9.790077209472656250e+00,-1.654153060913085938e+01,9.561607360839843750e+00
2.157567901611328125e+02,-2.765695571899414062e+01,2.422224998474121094e+01,3.055141067504882812e+01,-3.118134689331054688e+01,-2.536944007873535156e+01,-3.739057922363281250e+01,6.801094532012939453e+00,3.041643142700195312e+01,-1.564239120483398438e+01,-1.480185604095458984e+01,-2.352708435058593750e+01,-2.824944686889648438e+01,-2.084410858154296875e+01,7.341676712036132812e+00,-1.400740265846252441e+00,-4.260905838012695312e+01,8.574968338012695312e+00,1.103232192993164062e+01,1.539305686950683594e+00,-3.713986635208129883e+00,-1.579147434234619141e+01,-4.164898395538330078e+00,-4.037487030029296875e+01,-7.643747806549072266e+00,6.090890884399414062e+01,7.146826171875000000e+01,1.561317253112792969e+01,-2.953923225402832031e+01,-7.022619247436523438e-01,-2.588438796997070312e+01,4.487385559082031250e+01,6.759479999542236328e+00,-2.798967170715332031e+01,-1.270403003692626953e+01,-2.071763610839843750e+01,-4.719570159912109375e+01,-3.775802993774414062e+01,4.389012813568115234e+00,2.588504076004028320e+00
2.367458496093750000e+02,-3.352654647827148438e+01,1.423886203765869141e+01,-2.757393360137939453e+00,-8.444717407226562500e+00,9.219347000122070312e+00,-2.664881896972656250e+01,1.039316177368164062e+00,9.655239105224609375e+00,-8.536767005920410156e+00,-1.619231796264648438e+01,-7.657372951507568359e-01,-3.795138168334960938e+01,-9.507078170776367188e+00,-1.670404672622680664e-01,-9.267886161804199219e+00,-1.108790493011474609e+01,9.245836257934570312e+00,5.291030406951904297e+00,-4.069703102111816406e+00,6.833226203918457031e+00,-1.302248859405517578e+01,7.777944087982177734e+00,-3.437126159667968750e+01,-4.614624977111816406e+00,8.369138717651367188e+00,2.662279891967773438e+01,1.167492675781250000e+01,-2.215322113037109375e+01,-2.190651321411132812e+01,-8.951110839843750000e+00,-4.755702018737792969e+00,-2.539361190795898438e+01,-1.040719604492187500e+01,1.549172687530517578e+01,-2.248539733886718750e+01,-1.315443325042724609e+01,-1.066215801239013672e+01,-1.472024440765380859e+01,1.330311107635498047e+01
2.338971252441406250e+02,-1.168106174468994141e+01,4.395051193237304688e+01,-1.750146865844726562e+01,-7.738133430480957031e+00,-8.333688735961914062e+00,-3.808273315429687500e+01,3.319241714477539062e+01,5.668255329132080078e+00,-1.928483390808105469e+01,-3.942693328857421875e+01,-2.101780891418457031e+01,-4.014394760131835938e+01,-5.786759376525878906e+00,2.391209411621093750e+01,-8.749692916870117188e+00,-2.219704437255859375e+01,-3.817524337768554688e+01,1.342108154296875000e+01,-1.153629302978515625e+01,-7.506078481674194336e-01,-1.826467704772949219e+01,2.160919666290283203e+00,-3.145384597778320312e+01,-1.482919883728027344e+01,2.592088127136230469e+01,5.297769927978515625e+01,1.087344932556152344e+01,-3.563082122802734375e+01,3.240846872329711914e+00,-2.571612548828125000e+01,-5.217433571815490723e-01,-1.250750064849853516e+01,-1.669869613647460938e+01,2.192609024047851562e+01,-1.038498497009277344e+01,-2.995660591125488281e+01,-1.668042945861816406e+01,7.866358757019042969e+00,2.403120803833007812e+01
2.289283447265625000e+02,-2.620749282836914062e+01,1.909437561035156250e+01,-1.023243618011474609e+01,-8.509430885314941406e+00,5.591734409332275391e+00,-2.615986824035644531e+01,3.713041782379150391e+00,3.461456298828125000e+00,-1.129182243347167969e+01,-2.299287223815917969e+01,-5.112191200256347656e+00,-3.021964645385742188e+01,-8.611838340759277344e+00,-3.615555286407470703e+00,-3.166490793228149414e+00,-1.327286148071289062e+01,1.053462123870849609e+01,1.065203666687011719e+00,-3.955983877182006836e+00,-1.789930224418640137e+00,-1.618910408020019531e+01,1.237062263488769531e+01,-3.328352737426757812e+01,-5.998891353607177734e+00,1.822189521789550781e+01,3.296427536010742188e+01,1.142540168762207031e+01,-2.244876289367675781e+01,-1.320412063598632812e+01,1.733369350433349609e+00,-1.937284231185913086e+00,-2.399204063415527344e+01,-1.978842544555664062e+01,1.576263046264648438e+01,-1.835291099548339844e+01,-2.018304634094238281e+01,-1.806372451782226562e+01,-1.014286899566650391e+01,1.384285545349121094e+01
2.429721069335937500e+02,-2.966115570068359375e+01,1.887448883056640625e+01,-1.067285919189453125e+01,-8.613334655761718750e+00,5.790762901306152344e+00,-3.127655029296875000e+01,-1.233926057815551758e+00,1.347876453399658203e+01,-1.127758598327636719e+01,-2.268207359313964844e+01,-8.993599414825439453e-01,-2.991285133361816406e+01,-5.255773544311523438e+00,3.611450910568237305e+00,-8.466008186340332031e+00,-9.742635726928710938e+00,7.883899211883544922e+00,2.729147911071777344e+00,-1.017586231231689453e+01,3.319235324859619141e+00,-1.834121513366699219e+01,9.658714294433593750e+00,-2.369728088378906250e+01,-7.534801959991455078e+00,2.341589689254760742e+00,2.653003311157226562e+01,6.117640018463134766e+00,-2.281927871704101562e+01,-1.014475822448730469e+01,-7.979357242584228516e-01,-3.638628005981445312e+00,-2.626177215576171875e+01,-1.297934627532958984e+01,1.566448688507080078e+01,-1.767397308349609375e+01,-1.848954772949218750e+01,-1.322198867797851562e+01,-9.814526557922363281e+00,6.299488544464111328e+00
2.417902069091796875e+02,-3.054740524291992188e+01,2.056222915649414062e+01,2.046125411987304688e+01,-2.573589086532592773e+00,-1.890263438224792480e+00,-4.003980636596679688e+01,-2.192917823791503906e+01,1.278582477569580078e+01,-1.807454490661621094e+01,-3.047388267517089844e+01,-1.286122989654541016e+01,-4.533496856689453125e+01,-7.590519905090332031e+00,7.724382400512695312e+00,-2.341942977905273438e+01,-2.289515686035156250e+01,1.254443550109863281e+01,3.064175033569335938e+01,-1.504847812652587891e+01,1.261357688903808594e+01,3.205074071884155273e+00,1.222167587280273438e+01,-4.619643402099609375e+01,-9.641232490539550781e+00,2.304511260986328125e+01,1.868913269042968750e+01,7.906700134277343750e+00,-2.797928810119628906e+01,4.933341979980468750e+00,-7.381807804107666016e+00,1.518061637878417969e+00,-3.898978471755981445e+00,-1.449162292480468750e+01,-2.410316467285156250e+01,-8.098333358764648438e+00,-1.486311817169189453e+01,-1.227615547180175781e+01,5.511109352111816406e+00,5.441767692565917969e+00
2.551658477783203125e+02,-2.838337898254394531e+01,1.990454483032226562e+01,-1.609127998352050781e+01,-5.897720336914062500e+00,-1.531699299812316895e-01,-3.577687454223632812e+01,-5.010632991790771484e+00,1.628477096557617188e+01,-1.284333705902099609e+01,-2.494007301330566406e+01,-6.267613410949707031e+00,-3.518693542480468750e+01,-9.672877311706542969e+00,7.361091136932373047e+00,-1.251922416687011719e+01,-1.220195388793945312e+01,1.171616172790527344e+01,2.531122207641601562e+00,-1.177301979064941406e+01,-1.525686144828796387e+00,-2.133934020996093750e+01,1.512601280212402344e+01,-1.442637443542480469e+01,-1.000336837768554688e+01,7.288550376892089844e+00,2.447230911254882812e+01,1.580860900878906250e+01,-2.642164039611816406e+01,-5.746884822845458984e+00,-7.260656833648681641e+00,-1.377786517143249512e+00,-1.862353134155273438e+01,-1.603007316589355469e+01,5.582250595092773438e+00,-1.654278564453125000e+01,-2.401230049133300781e+01,-1.180450725555419922e+01,-1.835727691650390625e+00,1.241299915313720703e+01
2.594134826660156250e+02,-2.496899223327636719e+01,1.416715240478515625e+01,-1.435233116149902344e+01,-1.148291969299316406e+01,-3.372943878173828125e+00,-3.480815124511718750e+01,-5.631573677062988281e+00,2.107300567626953125e+01,-8.944958686828613281e+00,-1.623239517211914062e+01,-5.820461273193359375e+00,-3.660728836059570312e+01,-1.632080459594726562e+01,5.303356170654296875e+00,-1.307194900512695312e+01,-1.717012786865234375e+01,2.387713050842285156e+01,4.833353042602539062e+00,-7.326784133911132812e+00,-2.112715482711791992e+00,-1.076705265045166016e+01,6.820201873779296875e+00,-1.457696437835693359e+01,-7.252166271209716797e-01,1.865566825866699219e+01,2.355135536193847656e+01,1.717869758605957031e+01,-2.609828567504882812e+01,-1.203781604766845703e+01,-2.499170112609863281e+01,7.609006404876708984e+00,-2.063615798950195312e+01,-1.538912868499755859e+01,-2.405539989471435547e+00,-1.454686832427978516e+01,-2.421152877807617188e+01,-1.965584373474121094e+01,-1.099024581909179688e+01,1.276024246215820312e+01
